hts8,brief_description,quantity_1_code,quantity_2_code,wto_binding_code,mfn_text_rate,mfn_rate_type_code,mfn_ave,mfn_ad_val_rate,mfn_specific_rate,mfn_other_rate,col1_special_text,col1_special_mod,gsp_indicator,gsp_ctry_excluded,apta_indicator,civil_air_indicator,nafta_canada_ind,nafta_mexico_ind,mexico_rate_type_code,mexico_ad_val_rate,mexico_specific_rate,cbi_indicator,cbi_ad_val_rate,cbi_specific_rate,agoa_indicator,cbtpa_indicator,cbtpa_rate_type_code,cbtpa_ad_val_rate,cbtpa_specific_rate,israel_fta_indicator,atpa_indicator,atpa_ad_val_rate,atpa_specific_rate,atpdea_indicator,jordan_indicator,jordan_rate_type_code,jordan_ad_val_rate,jordan_specific_rate,jordan_other_rate,singapore_indicator,singapore_rate_type_code,singapore_ad_val_rate,singapore_specific_rate,singapore_other_rate,chile_indicator,chile_rate_type_code,chile_ad_val_rate,chile_specific_rate,chile_other_rate,morocco_indicator,morocco_rate_type_code,morocco_ad_val_rate,morocco_specific_rate,morocco_other_rate,australia_indicator,australia_rate_type_code,australia_ad_val_rate,australia_specific_rate,australia_other_rate,bahrain_indicator,bahrain_rate_type_code,bahrain_ad_val_rate,bahrain_specific_rate,bahrain_other_rate,dr_cafta_indicator,dr_cafta_rate_type_code,dr_cafta_ad_val_rate,dr_cafta_specific_rate,dr_cafta_other_rate,dr_cafta_plus_indicator,dr_cafta_plus_rate_type_code,dr_cafta_plus_ad_val_rate,dr_cafta_plus_specific_rate,dr_cafta_plus_other_rate,oman_indicator,oman_rate_type_code,oman_ad_val_rate,oman_specific_rate,oman_other_rate,peru_indicator,peru_rate_type_code,peru_ad_val_rate,peru_specific_rate,peru_other_rate,pharmaceutical_ind,dyes_indicator,col2_text_rate,col2_rate_type_code,col2_ad_val_rate,col2_specific_rate,col2_other_rate,begin_effect_date,end_effective_date,footnote_comment,additional_duty,korea_indicator,korea_rate_type_code,korea_ad_val_rate,korea_specific_rate,korea_other_rate,colombia_indicator,colombia_rate_type_code,colombia_ad_val_rate,colombia_specific_rate,colombia_other_rate,panama_indicator,panama_rate_type_code,panama_ad_val_rate,panama_specific_rate,panama_other_rate,nepal_indicator,japan_indicator,japan_rate_type_code,japan_ad_val_rate,japan_specific_rate,japan_other_rate,usmca_indicator,usmca_rate_type_code,usmca_ad_val_rate,usmca_specific_rate,usmca_other_rate
02013002,"High-qual. beef cuts, boneless, processed, fresh or chld., descr in gen. note 15 of the HTS",KG,,B,4%,7,,0.04,0,0,"Free (A+,AU,BH,CL,CO,D,E*, IL,JO,KR,MA,OM, P,PA, PE,S,SG)",,A+,,,,CA,MX,0,0,0,E*,0,0,D,,,,,IL,,,,,JO,0,0,0,0,SG,0,0,0,0,CL,0,0,0,0,MA,0,0,0,0,AU,0,0,0,0,BH,0,0,0,0,P,0,0,0,0,,,,,,OM,0,0,0,0,PE,0,0,0,0,,,20%,7,0.2,0,0,7/1/2020,12/31/2050,,,KR,0,0,0,0,CO,0,0,0,0,PA,0,0,0,0,,,,,,,S,0,0,0,0
02013004,"Bovine meat cuts (except high-qual. beef cuts), boneless, processed, fresh or chld., descr in gen. note 15 of the HTS",KG,,B,10%,7,,0.1,0,0,"Free (A+,AU,BH,CL,CO,D,E*,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",,A+,,,,CA,MX,0,0,0,E*,0,0,D,,,,,IL,,,,,JO,0,0,0,0,SG,0,0,0,0,CL,0,0,0,0,MA,0,0,0,0,AU,0,0,0,0,BH,0,0,0,0,P,0,0,0,0,,,,,,OM,0,0,0,0,PE,0,0,0,0,,,20%,7,0.2,0,0,7/1/2020,12/31/2050,,,KR,0,0,0,0,CO,0,0,0,0,PA,0,0,0,0,,,,,,,S,0,0,0,0
02013006,"Bovine meat cuts, boneless, not processed, fresh or chld., descr in gen. note 15 of the HTS",KG,,B,4.4 cents/kg,1,,0,0.044,0,"Free (A+,AU,BH,CL,CO,D,E*, IL,JO,KR,MA,OM,P,PA,PE,S, SG)",,A+,,,,CA,MX,0,0,0,E*,0,0,D,,,,,IL,,,,,JO,0,0,0,0,SG,0,0,0,0,CL,0,0,0,0,MA,0,0,0,0,AU,0,0,0,0,BH,0,0,0,0,P,0,0,0,0,,,,,,OM,0,0,0,0,PE,0,0,0,0,,,13.2 cents/kg,1,0,0.132,0,7/1/2020,12/31/2050,,,KR,0,0,0,0,CO,0,0,0,0,PA,0,0,0,0,,,,,,,S,0,0,0,0
02013010,"High-qual. beef cuts, boneless, processed, fresh or chld., descr in add. US note 3 to Ch. 2",KG,,B,4%,7,,0.04,0,0,"Free (A+,AU,BH,CL,CO,D,E*,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",,A+,,,,CA,MX,0,0,0,E*,0,0,D,,,,,IL,,,,,JO,0,0,0,0,SG,0,0,0,0,CL,0,0,0,0,MA,0,0,0,0,AU,0,0,0,0,BH,0,0,0,0,P,0,0,0,0,,,,,,OM,0,0,0,0,PE,0,0,0,0,,,20%,7,0.2,0,0,7/1/2020,12/31/2050,,,KR,0,0,0,0,CO,0,0,0,0,PA,0,0,0,0,,,,,,,S,0,0,0,0
02013030,"Bovine meat cuts (except high-qual. beef cuts), boneless, processed, fresh or chld., descr in add. US note 3 to Ch. 2",KG,,B,10%,7,,0.1,0,0,"Free (A+,AU,BH,CL,CO,D,E*,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",,A+,,,,CA,MX,0,0,0,E*,0,0,D,,,,,IL,,,,,JO,0,0,0,0,SG,0,0,0,0,CL,0,0,0,0,MA,0,0,0,0,AU,0,0,0,0,BH,0,0,0,0,P,0,0,0,0,,,,,,OM,0,0,0,0,PE,0,0,0,0,,,20%,7,0.2,0,0,7/1/2020,12/31/2050,,,KR,0,0,0,0,CO,0,0,0,0,PA,0,0,0,0,,,,,,,S,0,0,0,0
02013050,"Bovine meat cuts, boneless, not processed, fresh or chld., descr in add. US note 3 to Ch. 2",KG,,B,4.4 cents/kg,1,,0,0.044,0,"Free (A+,AU,BH,CL,CO,D,E*,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",,A+,,,,CA,MX,0,0,0,E*,0,0,D,,,,,IL,,,,,JO,0,0,0,0,SG,0,0,0,0,CL,0,0,0,0,MA,0,0,0,0,AU,0,0,0,0,BH,0,0,0,0,P,0,0,0,0,,,,,,OM,0,0,0,0,PE,0,0,0,0,,,13.2 cents/kg,1,0,0.132,0,7/1/2020,12/31/2050,,,KR,0,0,0,0,CO,0,0,0,0,PA,0,0,0,0,,,,,,,S,0,0,0,0
02013080,"Bovine meat cuts, boneless, fresh or chld., not descr in gen. note 15 or add. US note 3 to Ch. 2",KG,,B,26.40%,7,,0.264,0,0,"Free (BH, CL, CO, JO, KR, MA, OM, P, PE, S, SG) See 9822.04.01-9822.04.03 (AU) See 9919.02.01-9919.02.02 (PA)",,,,,,CA,MX,0,0,0,,,,,,,,,,,,,,JO,0,0,0,0,SG,0,0,0,0,CL,0,0,0,0,MA,0,0,0,0,AU,9,9999.99,9999.99,9999.99,BH,0,0,0,0,P,0,0,0,0,,,,,,OM,0,0,0,0,PE,0,0,0,0,,,31.10%,7,0.311,0,0,1/1/2024,12/31/2050,,,KR,0,0,0,0,CO,0,0,0,0,PA,9,9999.99,9999.99,9999.99,,,,,,,S,0,0,0,0
02021005,"Bovine carcasses and halves, frozen, descr. in gen. note 15 of the HTS",KG,,B,4.4 cents/kg,1,,0,0.044,0,"Free (A+,AU,BH,CL,CO,D,E*, IL,JO,KR,MA,OM,P,PA,PE,S, SG)",,A+,,,,CA,MX,0,0,0,E*,0,0,D,,,,,IL,,,,,JO,0,0,0,0,SG,0,0,0,0,CL,0,0,0,0,MA,0,0,0,0,AU,0,0,0,0,BH,0,0,0,0,P,0,0,0,0,,,,,,OM,0,0,0,0,PE,0,0,0,0,,,13.2 cents/kg,1,0,0.132,0,7/1/2020,12/31/2050,,,KR,0,0,0,0,CO,0,0,0,0,PA,0,0,0,0,,,,,,,S,0,0,0,0
02021010,"Bovine carcasses and halves, frozen, descr. in add. US note 3 to Ch. 2",KG,,B,4.4 cents/kg,1,,0,0.044,0,"Free (A+,AU,BH,CL,CO,D,E*,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",,A+,,,,CA,MX,0,0,0,E*,0,0,D,,,,,IL,,,,,JO,0,0,0,0,SG,0,0,0,0,CL,0,0,0,0,MA,0,0,0,0,AU,0,0,0,0,BH,0,0,0,0,P,0,0,0,0,,,,,,OM,0,0,0,0,PE,0,0,0,0,,,13.2 cents/kg,1,0,0.132,0,7/1/2020,12/31/2050,,,KR,0,0,0,0,CO,0,0,0,0,PA,0,0,0,0,,,,,,,S,0,0,0,0
02021050,"Bovine carcasses and halves, frozen, other than descr. in gen. note 15 or add. US note 3 to Ch. 2",KG,,B,26.40%,7,,0.264,0,0,"Free (BH, CL, CO, JO, KR, MA, OM, P, PE, S, SG) See 9822.04.01-9822.04.03 (AU) See 9919.02.01-9919.02.02 (PA)",,,,,,CA,MX,0,0,0,,,,,,,,,,,,,,JO,0,0,0,0,SG,0,0,0,0,CL,0,0,0,0,MA,0,0,0,0,AU,9,9999.99,9999.99,9999.99,BH,0,0,0,0,P,0,0,0,0,,,,,,OM,0,0,0,0,PE,0,0,0,0,,,31.10%,7,0.311,0,0,1/1/2024,12/31/2050,,,KR,0,0,0,0,CO,0,0,0,0,PA,9,9999.99,9999.99,9999.99,,,,,,,S,0,0,0,0
02022002,"High-qual. beef cuts w/bone in, processed, frozen, descr in gen. note 15 of the HTS",KG,,B,4%,7,,0.04,0,0,"Free (A+,AU,BH,CL,CO,D,E*, IL,JO,KR,MA,OM,P,PA,PE,S, SG)",,A+,,,,CA,MX,0,0,0,E*,0,0,D,,,,,IL,,,,,JO,0,0,0,0,SG,0,0,0,0,CL,0,0,0,0,MA,0,0,0,0,AU,0,0,0,0,BH,0,0,0,0,P,0,0,0,0,,,,,,OM,0,0,0,0,PE,0,0,0,0,,,20%,7,0.2,0,0,7/1/2020,12/31/2050,,,KR,0,0,0,0,CO,0,0,0,0,PA,0,0,0,0,,,,,,,S,0,0,0,0
02022004,"Bovine meat cuts (except high-qual. beef cuts), w/bone in, processed, frozen, descr in gen. note 15 of the HTS",KG,,B,10%,7,,0.1,0,0,"Free (A+,AU,BH,CL,CO,D,E*,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",,A+,,,,CA,MX,0,0,0,E*,0,0,D,,,,,IL,,,,,JO,0,0,0,0,SG,0,0,0,0,CL,0,0,0,0,MA,0,0,0,0,AU,0,0,0,0,BH,0,0,0,0,P,0,0,0,0,,,,,,OM,0,0,0,0,PE,0,0,0,0,,,20%,7,0.2,0,0,7/1/2020,12/31/2050,,,KR,0,0,0,0,CO,0,0,0,0,PA,0,0,0,0,,,,,,,S,0,0,0,0
02022006,"Bovine meat cuts, w/bone in, not processed, frozen, descr in gen. note 15 of the HTS",KG,,B,4.4 cents/kg,1,,0,0.044,0,"Free (A+,AU,BH,CL,CO,D,E*, IL,JO,KR,MA,OM,P,PA,PE,S, SG)",,A+,,,,CA,MX,0,0,0,E*,0,0,D,,,,,IL,,,,,JO,0,0,0,0,SG,0,0,0,0,CL,0,0,0,0,MA,0,0,0,0,AU,0,0,0,0,BH,0,0,0,0,P,0,0,0,0,,,,,,OM,0,0,0,0,PE,0,0,0,0,,,13.2 cents/kg,1,0,0.132,0,7/1/2020,12/31/2050,,,KR,0,0,0,0,CO,0,0,0,0,PA,0,0,0,0,,,,,,,S,0,0,0,0
02022010,"High-qual. beef cuts, w/bone in, processed, frozen, descr in add. US note 3 to Ch. 2",KG,,B,4%,7,,0.04,0,0,"Free (A+,AU,BH,CL,CO,D,E*,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",,A+,,,,CA,MX,0,0,0,E*,0,0,D,,,,,IL,,,,,JO,0,0,0,0,SG,0,0,0,0,CL,0,0,0,0,MA,0,0,0,0,AU,0,0,0,0,BH,0,0,0,0,P,0,0,0,0,,,,,,OM,0,0,0,0,PE,0,0,0,0,,,20%,7,0.2,0,0,7/1/2020,12/31/2050,,,KR,0,0,0,0,CO,0,0,0,0,PA,0,0,0,0,,,,,,,S,0,0,0,0
02022030,"Bovine meat cuts (except high-qual. beef cuts), w/bone in, processed, frozen, descr in add. US note 3 to Ch. 2",KG,,B,10%,7,,0.1,0,0,"Free (A+,AU,BH,CL,CO,D,E*,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",,A+,,,,CA,MX,0,0,0,E*,0,0,D,,,,,IL,,,,,JO,0,0,0,0,SG,0,0,0,0,CL,0,0,0,0,MA,0,0,0,0,AU,0,0,0,0,BH,0,0,0,0,P,0,0,0,0,,,,,,OM,0,0,0,0,PE,0,0,0,0,,,20%,7,0.2,0,0,7/1/2020,12/31/2050,,,KR,0,0,0,0,CO,0,0,0,0,PA,0,0,0,0,,,,,,,S,0,0,0,0
02022050,"Bovine meat cuts, w/bone in, not processed, frozen, descr in add. US note 3 to Ch. 2",KG,,B,4.4 cents/kg,1,,0,0.044,0,"Free (A+,AU,BH,CL,CO,D,E*,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",,A+,,,,CA,MX,0,0,0,E*,0,0,D,,,,,IL,,,,,JO,0,0,0,0,SG,0,0,0,0,CL,0,0,0,0,MA,0,0,0,0,AU,0,0,0,0,BH,0,0,0,0,P,0,0,0,0,,,,,,OM,0,0,0,0,PE,0,0,0,0,,,13.2 cents/kg,1,0,0.132,0,7/1/2020,12/31/2050,,,KR,0,0,0,0,CO,0,0,0,0,PA,0,0,0,0,,,,,,,S,0,0,0,0
02022080,"Bovine meat cuts, w/bone in, frozen, not descr in gen. note 15 or add. US note 3 to Ch. 2",KG,,B,26.40%,7,,0.264,0,0,"Free (BH, CL, CO, JO, KR, MA, OM, P, PE, S, SG) See 9822.04.01-9822.04.03 (AU) See 9919.02.01-9919.02.02 (PA)",,,,,,CA,MX,0,0,0,,,,,,,,,,,,,,JO,0,0,0,0,SG,0,0,0,0,CL,0,0,0,0,MA,0,0,0,0,AU,9,9999.99,9999.99,9999.99,BH,0,0,0,0,P,0,0,0,0,,,,,,OM,0,0,0,0,PE,0,0,0,0,,,31.10%,7,0.311,0,0,1/1/2024,12/31/2050,,,KR,0,0,0,0,CO,0,0,0,0,PA,9,9999.99,9999.99,9999.99,,,,,,,S,0,0,0,0
02023002,"High-qual. beef cuts, boneless, processed, frozen, descr in gen. note 15 of the HTS",KG,,B,4%,7,,0.04,0,0,"Free (A,AU,BH,CL,CO,D,E*,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",,A,,,,CA,MX,0,0,0,E*,0,0,D,,,,,IL,,,,,JO,0,0,0,0,SG,0,0,0,0,CL,0,0,0,0,MA,0,0,0,0,AU,0,0,0,0,BH,0,0,0,0,P,0,0,0,0,,,,,,OM,0,0,0,0,PE,0,0,0,0,,,20%,7,0.2,0,0,7/1/2020,12/31/2050,,,KR,0,0,0,0,CO,0,0,0,0,PA,0,0,0,0,,,,,,,S,0,0,0,0
02023004,"Bovine meat cuts (except high-qual. beef cuts), boneless, processed, frozen, descr in gen. note 15 of the HTS",KG,,B,10%,7,,0.1,0,0,"Free (A+,AU,BH,CL,CO,D,E*,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",,A+,,,,CA,MX,0,0,0,E*,0,0,D,,,,,IL,,,,,JO,0,0,0,0,SG,0,0,0,0,CL,0,0,0,0,MA,0,0,0,0,AU,0,0,0,0,BH,0,0,0,0,P,0,0,0,0,,,,,,OM,0,0,0,0,PE,0,0,0,0,,,20%,7,0.2,0,0,7/1/2020,12/31/2050,,,KR,0,0,0,0,CO,0,0,0,0,PA,0,0,0,0,,,,,,,S,0,0,0,0
02023006,"Bovine meat cuts, boneless, not processed, frozen, descr in gen. note 15 of the HTS",KG,,B,4.4 cents/kg,1,,0,0.044,0,"Free (A+,AU,BH,CL,CO,D,E*, IL,JO,KR,MA,OM,P,PA,PE,S, SG)",,A+,,,,CA,MX,0,0,0,E*,0,0,D,,,,,IL,,,,,JO,0,0,0,0,SG,0,0,0,0,CL,0,0,0,0,MA,0,0,0,0,AU,0,0,0,0,BH,0,0,0,0,P,0,0,0,0,,,,,,OM,0,0,0,0,PE,0,0,0,0,,,13.2 cents/kg,1,0,0.132,0,7/1/2020,12/31/2050,,,KR,0,0,0,0,CO,0,0,0,0,PA,0,0,0,0,,,,,,,S,0,0,0,0
02023010,"High-qual. beef cuts, boneless, processed, frozen, descr in add. US note 3 to Ch. 2",KG,,B,4%,7,,0.04,0,0,"Free (A*,AU,BH,CL,CO,D,E*,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",,A*,AR,,,CA,MX,0,0,0,E*,0,0,D,,,,,IL,,,,,JO,0,0,0,0,SG,0,0,0,0,CL,0,0,0,0,MA,0,0,0,0,AU,0,0,0,0,BH,0,0,0,0,P,0,0,0,0,,,,,,OM,0,0,0,0,PE,0,0,0,0,,,20%,7,0.2,0,0,7/1/2020,12/31/2050,,,KR,0,0,0,0,CO,0,0,0,0,PA,0,0,0,0,,,,,,,S,0,0,0,0
02023030,"Bovine meat cuts (except high-qual. beef cuts), boneless, processed, frozen, descr in add. US note 3 to Ch. 2",KG,,B,10%,7,,0.1,0,0,"Free (A+,AU,BH,CL,CO,D,E*,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",,A+,,,,CA,MX,0,0,0,E*,0,0,D,,,,,IL,,,,,JO,0,0,0,0,SG,0,0,0,0,CL,0,0,0,0,MA,0,0,0,0,AU,0,0,0,0,BH,0,0,0,0,P,0,0,0,0,,,,,,OM,0,0,0,0,PE,0,0,0,0,,,20%,7,0.2,0,0,7/1/2020,12/31/2050,,,KR,0,0,0,0,CO,0,0,0,0,PA,0,0,0,0,,,,,,,S,0,0,0,0
02023050,"Bovine meat cuts, boneless, not processed, frozen, descr in add. US note 3 to Ch. 2",KG,,B,4.4 cents/kg,1,,0,0.044,0,"Free (A+,AU,BH,CL,CO,D,E*,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",,A+,,,,CA,MX,0,0,0,E*,0,0,D,,,,,IL,,,,,JO,0,0,0,0,SG,0,0,0,0,CL,0,0,0,0,MA,0,0,0,0,AU,0,0,0,0,BH,0,0,0,0,P,0,0,0,0,,,,,,OM,0,0,0,0,PE,0,0,0,0,,,13.2 cents/kg,1,0,0.132,0,7/1/2020,12/31/2050,,,KR,0,0,0,0,CO,0,0,0,0,PA,0,0,0,0,,,,,,,S,0,0,0,0
02023080,"Bovine meat cuts, boneless, frozen, not descr in gen. note 15 or add. US note 3 to Ch. 2",KG,,B,26.40%,7,,0.264,0,0,"Free (BH, CL, CO, JO, KR, MA, OM, P, PE, S, SG) See 9822.04.01-9822.04.03 (AU) See 9919.02.01-9919.02.02 (PA)",,,,,,CA,MX,0,0,0,,,,,,,,,,,,,,JO,0,0,0,0,SG,0,0,0,0,CL,0,0,0,0,MA,0,0,0,0,AU,9,9999.99,9999.99,9999.99,BH,0,0,0,0,P,0,0,0,0,,,,,,OM,0,0,0,0,PE,0,0,0,0,,,31.10%,7,0.311,0,0,1/1/2024,12/31/2050,,,KR,0,0,0,0,CO,0,0,0,0,PA,9,9999.99,9999.99,9999.99,,,,,,,S,0,0,0,0
02031100,"Carcasses and half-carcasses of swine, fresh or chilled",KG,,B,Free,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5 cents/kg,1,0,0.055,0,6/12/1997,12/31/2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02031210,"Fresh or chilled retail cuts of ham, shoulders and cuts thereof, with bone in",KG,,B,1.4 cents/kg,1,,0,0.014,0,"Free (A+,AU,BH,CL,CO,D,E, IL,JO,KR,MA,OM,P,PA,PE,S, SG)",,A+,,,,CA,MX,0,0,0,E,0,0,D,,,,,IL,,,,,JO,0,0,0,0,SG,0,0,0,0,CL,0,0,0,0,MA,0,0,0,0,AU,0,0,0,0,BH,0,0,0,0,P,0,0,0,0,,,,,,OM,0,0,0,0,PE,0,0,0,0,,,7.2 cents/kg,1,0,0.072,0,7/1/2020,12/31/2050,,,KR,0,0,0,0,CO,0,0,0,0,PA,0,0,0,0,,,,,,,S,0,0,0,0
02031290,"Fresh or chilled hams, shoulders and cuts thereof, with bone in, other than processed",KG,,B,Free,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5 cents/kg,1,0,0.055,0,6/12/1997,12/31/2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02031920,"Meat of swine nesoi, retail cuts, fresh or chilled",KG,,B,1.4 cents/kg,1,,0,0.014,0,"Free (A+,AU,BH,CL,CO,D,E, IL,JO,KR,MA,OM,P,PA,PE,S, SG)",,A+,,,,CA,MX,0,0,0,E,0,0,D,,,,,IL,,,,,JO,0,0,0,0,SG,0,0,0,0,CL,0,0,0,0,MA,0,0,0,0,AU,0,0,0,0,BH,0,0,0,0,P,0,0,0,0,,,,,,OM,0,0,0,0,PE,0,0,0,0,,,7.2 cents/kg,1,0,0.072,0,7/1/2020,12/31/2050,,,KR,0,0,0,0,CO,0,0,0,0,PA,0,0,0,0,,,,,,,S,0,0,0,0
02031940,"Meat of swine, nesoi, non retail cuts, fresh or chilled",KG,,B,Free,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5 cents/kg,1,0,0.055,0,6/12/1997,12/31/2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02032100,"Carcasses and half-carcasses of swine, frozen",KG,,B,Free,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5 cents/kg,1,0,0.055,0,6/12/1997,12/31/2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02032210,"Frozen retail cuts of hams, shoulders and cuts thereof, with bone in",KG,,B,1.4 cents/kg,1,,0,0.014,0,"Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",,A,,,,CA,MX,0,0,0,E,0,0,D,,,,,IL,,,,,JO,0,0,0,0,SG,0,0,0,0,CL,0,0,0,0,MA,0,0,0,0,AU,0,0,0,0,BH,0,0,0,0,P,0,0,0,0,,,,,,OM,0,0,0,0,PE,0,0,0,0,,,7.2 cents/kg,1,0,0.072,0,7/1/2020,12/31/2050,,,KR,0,0,0,0,CO,0,0,0,0,PA,0,0,0,0,,,,,,,S,0,0,0,0
02032290,"Frozen hams, shoulders and cuts thereof, with bone in, other than retail cuts",KG,,B,Free,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5 cents/kg,1,0,0.055,0,6/12/1997,12/31/2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02032920,"Frozen retail cuts of meat of swine, nesoi",KG,,B,1.4 cents/kg,1,,0,0.014,0,"Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",,A,,,,CA,MX,0,0,0,E,0,0,D,,,,,IL,,,,,JO,0,0,0,0,SG,0,0,0,0,CL,0,0,0,0,MA,0,0,0,0,AU,0,0,0,0,BH,0,0,0,0,P,0,0,0,0,,,,,,OM,0,0,0,0,PE,0,0,0,0,,,7.2 cents/kg,1,0,0.072,0,7/1/2020,12/31/2050,,,KR,0,0,0,0,CO,0,0,0,0,PA,0,0,0,0,,,,,,,S,0,0,0,0
02032940,"Frozen meat of swine, other than retail cuts, nesoi",KG,,B,Free,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5 cents/kg,1,0,0.055,0,6/12/1997,12/31/2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02041000,"Carcasses and half-carcasses of lamb, fresh or chilled",KG,,B,0.7 cents/kg,1,,0,0.007,0,"Free (A+,AU,BH,CL,CO,D,E, IL,JO,KR,MA,OM,P,PA,PE,S, SG)",,A+,,,,CA,MX,0,0,0,E,0,0,D,,,,,IL,,,,,JO,0,0,0,0,SG,0,0,0,0,CL,0,0,0,0,MA,0,0,0,0,AU,0,0,0,0,BH,0,0,0,0,P,0,0,0,0,,,,,,OM,0,0,0,0,PE,0,0,0,0,,,15.4 cents/kg,1,0,0.154,0,7/1/2020,12/31/2050,,,KR,0,0,0,0,CO,0,0,0,0,PA,0,0,0,0,,,,,,,S,0,0,0,0
02042100,"Carcasses and half-carcasses of sheep, other than lamb, fresh or chilled",KG,,B,2.8 cents/kg,1,,0,0.028,0,"Free (A+,AU,BH,CL,CO,D,E, IL,JO,KR, MA,OM,P,PA,PE,S, SG)",,A+,,,,CA,MX,0,0,0,E,0,0,D,,,,,IL,,,,,JO,0,0,0,0,SG,0,0,0,0,CL,0,0,0,0,MA,0,0,0,0,AU,0,0,0,0,BH,0,0,0,0,P,0,0,0,0,,,,,,OM,0,0,0,0,PE,0,0,0,0,,,11 cents/kg,1,0,0.11,0,7/1/2020,12/31/2050,<desc>  See subheading 9904.02.60.,,KR,0,0,0,0,CO,0,0,0,0,PA,0,0,0,0,,,,,,,S,0,0,0,0
02042220,"Cuts of lamb meat with bone in, fresh or chilled",KG,,B,0.7 cents/kg,1,,0,0.007,0,"Free (A+,AU,BH,CL,CO,D,E, IL,JO,KR,MA,OM,P,PA,PE,S, SG)",,A+,,,,CA,MX,0,0,0,E,0,0,D,,,,,IL,,,,,JO,0,0,0,0,SG,0,0,0,0,CL,0,0,0,0,MA,0,0,0,0,AU,0,0,0,0,BH,0,0,0,0,P,0,0,0,0,,,,,,OM,0,0,0,0,PE,0,0,0,0,,,15.4 cents/kg,1,0,0.154,0,7/1/2020,12/31/2050,,,KR,0,0,0,0,CO,0,0,0,0,PA,0,0,0,0,,,,,,,S,0,0,0,0
02042240,"Cuts of sheep meat with bone in, nesoi, fresh or chilled",KG,,B,2.8 cents/kg,1,,0,0.028,0,"Free (A+,AU,BH,CL,CO,D,E, IL,JO,KR,MA,OM,P,PA,PE,S, SG)",,A+,,,,CA,MX,0,0,0,E,0,0,D,,,,,IL,,,,,JO,0,0,0,0,SG,0,0,0,0,CL,0,0,0,0,MA,0,0,0,0,AU,0,0,0,0,BH,0,0,0,0,P,0,0,0,0,,,,,,OM,0,0,0,0,PE,0,0,0,0,,,11 cents/kg,1,0,0.11,0,7/1/2020,12/31/2050,<desc>  See subheading 9904.02.60.,,KR,0,0,0,0,CO,0,0,0,0,PA,0,0,0,0,,,,,,,S,0,0,0,0
02042320,"Boneless meat of lamb, fresh or chilled",KG,,B,0.7 cents/kg,1,,0,0.007,0,"Free (A+,AU,BH,CL,CO,D,E, IL,JO,KR,MA,OM,P,PA,PE,S, SG)",,A+,,,,CA,MX,0,0,0,E,0,0,D,,,,,IL,,,,,JO,0,0,0,0,SG,0,0,0,0,CL,0,0,0,0,MA,0,0,0,0,AU,0,0,0,0,BH,0,0,0,0,P,0,0,0,0,,,,,,OM,0,0,0,0,PE,0,0,0,0,,,15.4 cents/kg,1,0,0.154,0,7/1/2020,12/31/2050,,,KR,0,0,0,0,CO,0,0,0,0,PA,0,0,0,0,,,,,,,S,0,0,0,0
